facility_id,facility_name,state,lga,report_month,year,month,quarter,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
RIV002,TEACHING HOSPITAL OBIO/AKPOR,RIVERS,OBIO/AKPOR,2023-02-01,2023,2,1,1452.0,21.0,18.0,4740,24,220.0,5,4,3561.0,69,4050.0,2764.0,2633.0,2023-03-29,Facility Focal Person
BEN015,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2023-11-30,2023,11,4,112.0,7.0,5.0,752,11,18.0,0,0,664.0,7,607.0,403.0,350.0,2023-12-16,M&E Officer
FCT003,SPECIALIST HOSPITAL GWAGWALADA,FCT,GWAGWALADA,2022-01-31,2022,1,1,231.0,2.0,1.0,6713,61,53.0,0,0,5530.0,95,4864.0,4079.0,3723.0,2022-02-18,Data Clerk
NAS006,PRIMARY HEALTH CENTRE LAFIA II,NASARAWA,LAFIA,2022-06-30,2022,6,2,249.0,4.0,3.0,1016,19,59.0,2,1,878.0,20,912.0,794.0,739.0,2022-07-16,Data Clerk
LAG007,PRIMARY HEALTH CENTRE IKORODU II,LAGOS,IKORODU,2023-03-31,2023,3,1,404.0,12.0,9.0,480,1,123.0,4,3,269.0,6,330.0,235.0,194.0,2023-04-11,Facility Focal Person
KAD001,MODEL PRIMARY HEALTH CENTRE KADUNA NORTH,KADUNA,KADUNA NORTH,2023-11-30,2023,11,4,188.0,8.0,7.0,760,2,31.0,2,1,602.0,10,662.0,609.0,577.0,2023-12-13,M&E Officer
FCT005,PRIMARY HEALTH CENTRE ABAJI,FCT,ABAJI,2022-08-31,2022,8,3,526.0,16.0,14.0,507,8,142.0,1,0,447.0,10,395.0,225.0,200.0,2022-09-15,M&E Officer
RIV008,TEACHING HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2022-11-30,2022,11,4,1380.0,54.0,53.0,3998,14,432.0,10,9,2661.0,42,3333.0,2253.0,1904.0,2022-12-29,M&E Officer
NAS003,COTTAGE HOSPITAL KEFFI,NASARAWA,KEFFI,2023-12-31,2023,12,4,238.0,1.0,0.0,1584,6,46.0,0,0,1366.0,25,1272.0,1177.0,976.0,2024-01-16,M&E Officer
LAG002,SPECIALIST HOSPITAL LAGOS ISLAND,LAGOS,LAGOS ISLAND,2024-09-30,2024,9,3,2252.0,119.0,101.0,6143,63,499.0,15,13,5213.0,83,5620.0,3862.0,3653.0,2024-10-18,Facility Focal Person
NAS009,COTTAGE HOSPITAL AKWANGA II,NASARAWA,AKWANGA,2024-08-31,2024,8,3,1505.0,16.0,13.0,490,3,475.0,3,2,366.0,6,372.0,353.0,325.0,2024-08-18,Data Clerk
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2022-11-30,2022,11,4,840.0,28.0,25.0,1597,8,163.0,2,1,1465.0,25,1143.0,879.0,775.0,2022-12-15,M&E Officer
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2022-03-31,2022,3,1,,1.0,0.0,485,3,108.0,0,0,322.0,6,431.0,262.0,243.0,2022-04-15,Data Clerk
NAS010,TEACHING HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2022-06-30,2022,6,2,2471.0,93.0,80.0,4601,13,391.0,5,4,2576.0,41,,1952.0,1725.0,2022-07-11,Facility Focal Person
LAG014,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2022-03-01,2022,3,1,599.0,8.0,7.0,,34,71.0,0,0,1258.0,17,1529.0,866.0,806.0,2022-04-13,M&E Officer
CRS013,MISSION HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2023-05-31,2023,5,2,278.0,3.0,2.0,802,5,69.0,1,0,515.0,9,639.0,,364.0,2023-06-18,Data Clerk
LAG099,SPECIALIST HOSPITAL ALIMOSHO,LAGOS,ALIMOSHO,2023-05-31,2023,5,2,1093.0,23.0,22.0,4987,36,229.0,1,0,3326.0,51,3948.0,2653.0,2591.0,2023-06-16,Facility Focal Person
KAD013,SPECIALIST HOSPITAL ZARIA II,KADUNA,ZARIA,2023-03-31,2023,3,1,1677.0,71.0,69.0,2213,37,498.0,14,11,1984.0,33,1707.0,1167.0,1094.0,2023-04-21,M&E Officer
RIV004,MODEL PRIMARY HEALTH CENTRE AHOADA EAST,RIVERS,AHOADA EAST,2023-09-30,2023,9,3,459.0,12.0,10.0,850,13,56.0,0,0,701.0,11,779.0,559.0,490.0,2023-10-11,Facility Focal Person
RIV013,MISSION HOSPITAL PORT HARCOURT II,RIVERS,PORT HARCOURT,2023-07-31,2023,7,3,678.0,18.0,16.0,2171,22,155.0,2,1,1694.0,36,1927.0,1772.0,1519.0,2023-09-15,Facility Focal Person
AKS015,MISSION HOSPITAL UYO II,AKWA IBOM,UYO,2024-03-31,2024,3,1,682.0,34.0,24.0,2435,16,212.0,8,7,1988.0,41,2244.0,1676.0,1501.0,2024-04-15,M&E Officer
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,AKWA IBOM,IKOT EKPENE,2023-09-30,2023,9,3,103.0,4.0,3.0,223,2,11.0,0,0,143.0,1,178.0,160.0,145.0,2023-10-13,Facility Focal Person
AKS008,PRIMARY HEALTH CENTRE UYO II,AKWA IBOM,UYO,2023-11-30,2023,11,4,69.0,1.0,0.0,84,1,10.0,0,0,61.0,2,69.0,57.0,48.0,2023-12-13,Facility Focal Person
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2024-07-31,2024,7,3,1119.0,2.0,1.0,662,1,116.0,1,0,526.0,12,612.0,367.0,348.0,2024-08-13,Facility Focal Person
BEN003,GENERAL HOSPITAL OTUKPO,BENUE,OTUKPO,2022-11-30,2022,11,4,503.0,18.0,17.0,,27,138.0,1,0,2300.0,50,2308.0,2024.0,1768.0,2022-12-11,Data Clerk
LAG099,MODEL PRIMARY HEALTH CENTRE KADUNA NORTH,KADUNA,KADUNA NORTH,2023-04-30,2023,4,2,251.0,14.0,12.0,771,6,30.0,0,0,662.0,9,666.0,606.0,516.0,2023-05-22,M&E Officer
NAS004,COTTAGE HOSPITAL AKWANGA,NASARAWA,AKWANGA,2023-11-30,2023,11,4,337.0,23.0,21.0,523,7,55.0,1,0,461.0,8,462.0,344.0,325.0,2023-12-15,Facility Focal Person
CRS014,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2022-10-31,2022,10,4,314.0,8.0,7.0,112,1,81.0,2,1,101.0,4,,63.0,57.0,2022-11-18,Data Clerk
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2024-04-30,2024,4,2,529.0,16.0,12.0,957,14,99.0,5,4,536.0,5,878.0,571.0,507.0,2024-05-15,Data Clerk
LAG003,TEACHING HOSPITAL BADAGRY,LAGOS,BADAGRY,2024-06-30,2024,6,2,4346.0,142.0,127.0,6774,55,774.0,13,12,6084.0,103,6042.0,4183.0,3649.0,2024-07-29,Data Clerk
NAS005,MISSION HOSPITAL NASARAWA,NASARAWA,NASARAWA,2024-07-31,2024,7,3,1574.0,45.0,35.0,785,4,306.0,5,3,526.0,5,548.0,405.0,364.0,2024-08-13,M&E Officer
NAS007,GENERAL HOSPITAL KARU II,NASARAWA,KARU,2023-07-31,2023,7,3,941.0,13.0,10.0,2249,27,141.0,0,0,1748.0,28,1985.0,1885.0,1829.0,2023-08-21,Data Clerk
FCT015,COMPREHENSIVE HEALTH CENTRE ABAJI II,FCT,ABAJI,2022-10-31,2022,10,4,89.0,6.0,4.0,841,15,20.0,0,0,662.0,15,749.0,442.0,422.0,2022-11-11,M&E Officer
LAG015,MODEL PRIMARY HEALTH CENTRE BADAGRY II,LAGOS,BADAGRY,2022-12-31,2022,12,4,147.0,4.0,2.0,1106,19,33.0,0,0,785.0,17,927.0,534.0,443.0,2023-01-16,Facility Focal Person
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2024-08-01,2024,8,3,572.0,615.0,1.0,460,1,127.0,1,0,316.0,6,328.0,286.0,254.0,2024-09-16,M&E Officer
LAG009,MISSION HOSPITAL BADAGRY II,LAGOS,BADAGRY,2022-04-30,2022,4,2,473.0,16.0,15.0,2822,55,104.0,3,2,1973.0,35,2481.0,1582.0,1533.0,2022-05-15,Facility Focal Person
AKS013,MODEL PRIMARY HEALTH CENTRE ABAK II,AKWA IBOM,ABAK,2024-08-31,2024,8,3,453.0,9.0,7.0,680,3,123.0,4,3,432.0,9,539.0,492.0,435.0,2024-09-11,Data Clerk
AKS005,COMPREHENSIVE HEALTH CENTRE ORON,AKWA IBOM,ORON,2024-08-31,2024,8,3,157.0,1.0,0.0,974,5,36.0,1,0,542.0,6,715.0,595.0,495.0,2024-09-11,Data Clerk
CRS009,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2024-09-01,2024,9,3,538.0,16.0,12.0,955,15,111.0,4,3,863.0,20,741.0,543.0,519.0,2024-10-15,M&E Officer
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2024-04-30,2024,4,2,396.0,9.0,6.0,486,8,80.0,2,1,444.0,9,394.0,335.0,303.0,2024-05-29,Facility Focal Person
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2024-03-31,2024,3,1,67.0,0.0,0.0,359,1,13.0,1,0,204.0,3,267.0,175.0,166.0,2024-04-21,Facility Focal Person
BEN008,TEACHING HOSPITAL GBOKO II,BENUE,GBOKO,2022-03-31,2022,3,1,2391.0,47.0,36.0,6279,34,455.0,5,4,4481.0,85,4874.0,,2616.0,2022-04-15,Facility Focal Person
RIV011,MODEL PRIMARY HEALTH CENTRE DEGEMA II,RIVERS,DEGEMA,2023-01-31,2023,1,1,257.0,16.0,15.0,875,12,41.0,0,0,711.0,10,708.0,446.0,382.0,2023-02-11,Data Clerk
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2023-03-31,2023,3,1,706.0,6.0,5.0,1280,8,149.0,0,0,991.0,17,1081.0,937.0,854.0,2023-04-15,Facility Focal Person
CRS009,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2022-11-30,2022,11,4,455.0,17.0,11.0,797,1,63.0,0,0,722.0,14,609.0,565.0,536.0,2022-12-18,M&E Officer
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,CROSS RIVER,IKOM,2024-11-30,2024,11,4,123.0,1.0,0.0,279,3,16.0,1,0,216.0,4,229.0,146.0,129.0,2024-12-11,Data Clerk
RIV010,TEACHING HOSPITAL AHOADA EAST II,RIVERS,AHOADA EAST,2023-06-30,2023,6,2,905.0,22.0,20.0,3122,11,121.0,1,0,2644.0,54,2144.0,1656.0,1446.0,2023-07-15,Facility Focal Person
FCT008,TEACHING HOSPITAL GWAGWALADA II,FCT,GWAGWALADA,2024-06-30,2024,6,2,979.0,52.0,42.0,,69,253.0,11,8,3427.0,77,3681.0,3324.0,2780.0,2024-07-18,M&E Officer
CRS003,SPECIALIST HOSPITAL OGOJA,CROSS RIVER,OGOJA,2022-11-30,2022,11,4,1066.0,26.0,18.0,5422,52,304.0,8,6,3682.0,73,4311.0,2650.0,2229.0,2022-12-13,Facility Focal Person
LAG004,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2023-04-30,2023,4,2,684.0,7.0,5.0,619,4,167.0,1,0,344.0,3,437.0,270.0,237.0,2023-05-18,M&E Officer
KAD008,MODEL PRIMARY HEALTH CENTRE ZARIA II,KADUNA,ZARIA,2022-10-31,2022,10,4,280.0,14.0,10.0,1211,19,37.0,0,0,862.0,18,915.0,782.0,665.0,2022-11-16,Data Clerk
NAS013,GENERAL HOSPITAL KEFFI II,NASARAWA,KEFFI,2022-06-30,2022,6,2,673.0,24.0,18.0,1629,4,158.0,5,4,936.0,16,1153.0,737.0,711.0,2022-07-21,M&E Officer
RIV004,MODEL PRIMARY HEALTH CENTRE AHOADA EAST,RIVERS,AHOADA EAST,2024-06-30,2024,6,2,618.0,19.0,17.0,846,7,157.0,1,0,,9,698.0,589.0,576.0,2024-07-18,M&E Officer
TMP001,MISSION HOSPITAL AMAC,FCT,AMAC,2024-05-31,2024,5,2,1155.0,13.0,12.0,1176,18,239.0,0,0,817.0,10,906.0,714.0,589.0,2024-06-21,M&E Officer
AKS005,COMPREHENSIVE HEALTH CENTRE ORON,AKWA IBOM,ORON,2022-06-30,2022,6,2,149.0,1.0,0.0,1275,19,29.0,0,0,929.0,11,1072.0,1009.0,942.0,2022-07-16,Data Clerk
AKS001,COMPREHENSIVE HEALTH CENTRE UYO,AKWA IBOM,UYO,2024-10-31,2024,10,4,565.0,6.0,5.0,330,0,135.0,1,0,244.0,3,258.0,244.0,228.0,2024-11-15,Data Clerk
TMP001,SPECIALIST HOSPITAL KHANA II,RIVERS,KHANA,2023-06-30,2023,6,2,435.0,30.0,24.0,2384,22,59.0,1,0,2098.0,37,1652.0,1085.0,1026.0,2023-07-15,Facility Focal Person
AKS005,COMPREHENSIVE HEALTH CENTRE ORON,AKWA IBOM,ORON,2023-02-01,2023,2,1,115.0,1.0,0.0,1167,21,29.0,0,0,950.0,18,917.0,848.0,739.0,2023-03-11,Facility Focal Person
CRS003,SPECIALIST HOSPITAL OGOJA,CROSS RIVER,OGOJA,2024-03-31,2024,3,1,1671.0,56.0,45.0,5180,35,175.0,2,1,4288.0,83,4350.0,3302.0,2723.0,2024-04-18,Facility Focal Person
FCT003,SPECIALIST HOSPITAL GWAGWALADA,FCT,GWAGWALADA,2024-07-31,2024,7,3,763.0,25.0,24.0,5090,45,80.0,2,1,3852.0,71,3762.0,2662.0,2280.0,2024-08-15,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2024-11-30,2024,11,4,971.0,47.0,40.0,3397,61,292.0,9,7,2135.0,34,2789.0,2336.0,2283.0,2024-12-11,M&E Officer
NAS999,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2024-06-30,2024,6,2,359.0,5.0,3.0,430,7,99.0,2,1,274.0,6,373.0,275.0,262.0,2024-07-13,M&E Officer
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2024-06-30,2024,6,2,1398.0,28.0,19.0,1794,20,166.0,1,0,1455.0,18,1420.0,1055.0,926.0,2024-07-16,M&E Officer
CRS006,PRIMARY HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2023-04-30,2023,4,2,578.0,18.0,13.0,1310,16,176.0,2,1,1104.0,19,902.0,,553.0,2023-05-29,M&E Officer
AKS011,COMPREHENSIVE HEALTH CENTRE ETINAN II,AKWA IBOM,ETINAN,2023-05-31,2023,5,2,123.0,6.0,4.0,3140,2,22.0,0,0,241.0,5,245.0,169.0,161.0,2023-06-21,Data Clerk
AKS012,COTTAGE HOSPITAL ORON II,AKWA IBOM,ORON,2024-10-31,2024,10,4,1148.0,57.0,45.0,1356,13,275.0,3,2,1051.0,14,1000.0,557.0,459.0,2024-11-11,Facility Focal Person
AKS001,COMPREHENSIVE HEALTH CENTRE UYO,AKWA IBOM,UYO,2023-08-31,2023,8,3,689.0,6.0,5.0,324,4,101.0,3,2,192.0,4,271.0,219.0,210.0,2023-09-13,Facility Focal Person
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2023-06-30,2023,6,2,505.0,20.0,,957,3,121.0,0,0,776.0,14,734.0,476.0,461.0,2023-07-18,Data Clerk
LAG004,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2023-10-31,2023,10,4,407.0,11.0,10.0,637,2,55.0,0,0,355.0,5,570.0,484.0,430.0,2023-11-18,M&E Officer
CRS007,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2022-04-30,2022,4,2,98.0,4.0,3.0,313,5,11.0,1,0,285.0,6,282.0,244.0,226.0,2022-05-16,Facility Focal Person
TMP001,MISSION HOSPITAL DEGEMA,RIVERS,DEGEMA,2023-10-31,2023,10,4,145.0,,2.0,,11,37.0,0,0,898.0,21,1006.0,836.0,782.0,2023-11-13,Facility Focal Person
AKS013,MODEL PRIMARY HEALTH CENTRE ABAK II,AKWA IBOM,ABAK,2022-12-31,2022,12,4,268.0,9.0,7.0,565,5,50.0,1,0,532.0,13,417.0,303.0,271.0,2023-01-11,Data Clerk
KAD008,MODEL PRIMARY HEALTH CENTRE ZARIA II,KADUNA,ZARIA,2022-08-31,2022,8,3,333.0,16.0,14.0,1219,24,62.0,1,0,700.0,7,931.0,782.0,708.0,2022-09-13,Facility Focal Person
CRS014,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2023-08-31,2023,8,3,347.0,3.0,2.0,149,1,79.0,1,0,88.0,0,116.0,83.0,68.0,2023-09-16,Data Clerk
RIV003,COMPREHENSIVE HEALTH CENTRE KHANA,RIVERS,KHANA,2023-03-31,2023,3,1,293.0,11.0,9.0,1032,3,56.0,3,2,969.0,17,854.0,520.0,449.0,2023-04-16,Facility Focal Person
NAS005,MISSION HOSPITAL NASARAWA,NASARAWA,NASARAWA,2022-01-31,2022,1,1,917.0,22.0,20.0,171,1,203.0,1,0,128.0,4,128.0,91.0,79.0,2022-03-01,Data Clerk
NAS002,COTTAGE HOSPITAL KARU,NASARAWA,KARU,2023-10-31,2023,10,4,469.0,7.0,6.0,308,2,143.0,1,0,262.0,3,212.0,118.0,114.0,2023-11-16,M&E Officer
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2023-10-31,2023,10,4,846.0,12.0,11.0,662,2,87.0,2,1,627.0,13,550.0,434.0,404.0,2023-11-13,Facility Focal Person
NAS012,MISSION HOSPITAL KARU II,NASARAWA,KARU,2023-07-31,2023,7,3,946.0,28.0,27.0,,22,289.0,7,5,831.0,23,930.0,541.0,495.0,2023-08-18,Data Clerk
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2022-07-31,2022,7,3,410.0,11.0,8.0,454,4,60.0,2,1,312.0,6,419.0,275.0,264.0,2022-08-21,M&E Officer
NAS014,TEACHING HOSPITAL AKWANGA II,NASARAWA,AKWANGA,2023-07-31,2023,7,3,2626.0,66.0,59.0,4877,36,588.0,3,2,2864.0,43,4079.0,2443.0,2077.0,2023-08-13,Facility Focal Person
BEN004,GENERAL HOSPITAL OKPOKWU,BENUE,OKPOKWU,2024-10-31,2024,10,4,888.0,,8.0,423,6,272.0,0,0,375.0,11,355.0,228.0,190.0,2024-11-21,M&E Officer
BEN010,MODEL PRIMARY HEALTH CENTRE OKPOKWU II,BENUE,OKPOKWU,2023-01-31,2023,1,1,245.0,2.0,1.0,777,5,54.0,0,0,695.0,15,557.0,333.0,317.0,2023-02-11,Facility Focal Person
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2024-11-30,2024,11,4,217.0,3.0,2.0,528,6,23.0,0,0,467.0,4,410.0,,,2024-12-21,Facility Focal Person
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2023-01-31,2023,1,1,812.0,14.0,12.0,627,11,228.0,1,0,590.0,12,532.0,455.0,394.0,2023-02-15,Facility Focal Person
RIV007,PRIMARY HEALTH CENTRE PORT HARCOURT II,RIVERS,PORT HARCOURT,2024-08-31,2024,8,3,479.0,4.0,3.0,599,7,143.0,1,0,412.0,7,504.0,332.0,303.0,2024-09-11,Facility Focal Person
RIV008,TEACHING HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2023-04-30,2023,4,2,1499.0,61.0,45.0,4064,39,325.0,9,8,3853.0,69,3086.0,2835.0,2557.0,2023-05-15,Data Clerk
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2023-06-01,2023,6,2,2536.0,37.0,26.0,,68,490.0,6,4,,80,3941.0,3494.0,3198.0,2023-07-13,M&E Officer
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,CROSS RIVER,IKOM,2022-07-31,2022,7,3,163.0,9.0,7.0,173,1,43.0,0,0,156.0,0,132.0,96.0,88.0,2022-08-15,M&E Officer
RIV009,MISSION HOSPITAL KHANA II,RIVERS,KHANA,2022-04-30,2022,4,2,376.0,2.0,1.0,867,3,100.0,0,0,732.0,15,672.0,548.0,486.0,2022-05-18,Facility Focal Person
KAD014,GENERAL HOSPITAL SABON GARI II,KADUNA,SABON GARI,2024-08-31,2024,8,3,3000.0,10.0,8.0,2152,18,76.0,2,1,1752.0,26,1783.0,1669.0,1414.0,2024-10-16,Facility Focal Person
NAS001,MODEL PRIMARY HEALTH CENTRE LAFIA,NASARAWA,LAFIA,2022-02-28,2022,2,1,138.0,2.0,1.0,506,5,18.0,0,0,430.0,9,367.0,280.0,257.0,2022-03-13,Facility Focal Person
BEN011,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA II,BENUE,KATSINA-ALA,2022-09-30,2022,9,3,218.0,15.0,13.0,324,5,37.0,1,0,284.0,3,226.0,198.0,186.0,2022-10-13,Data Clerk
LAG014,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2023-06-30,2023,6,2,662.0,9.0,6.0,1800,12,190.0,2,1,1190.0,21,1282.0,1139.0,1087.0,2023-07-11,Data Clerk
CRS006,PRIMARY HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2022-12-31,2022,12,4,431.0,19.0,13.0,1290,18,99.0,2,1,1180.0,20,1009.0,610.0,547.0,2023-01-18,Data Clerk
BEN009,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2022-03-31,2022,3,1,199.0,3.0,2.0,481,7,42.0,1,0,398.0,4,418.0,309.0,257.0,2022-04-11,Data Clerk
NAS010,TEACHING HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2024-10-31,2024,10,4,2338.0,100.0,85.0,5802,15,418.0,11,9,3397.0,64,4927.0,3497.0,3065.0,2024-11-13,Facility Focal Person
CRS014,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2022-08-31,2022,8,3,330.0,1.0,0.0,103,0,40.0,0,0,75.0,0,71.0,47.0,45.0,2022-09-16,Facility Focal Person
CRS014,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2024-10-31,2024,10,4,301.0,6.0,4.0,204,3,65.0,1,0,181.0,3,154.0,90.0,77.0,2024-11-15,M&E Officer
KAD011,PRIMARY HEALTH CENTRE KADUNA NORTH II,KADUNA,KADUNA NORTH,2022-12-01,2022,12,4,170.0,5.0,4.0,562,5,52.0,3,2,376.0,13,419.0,303.0,266.0,2023-01-29,Data Clerk
LAG013,SPECIALIST HOSPITAL IKORODU II,LAGOS,IKORODU,2024-02-29,2024,2,1,2312.0,115.0,85.0,6203,66,248.0,5,4,3564.0,68,4908.0,3472.0,2972.0,2024-03-15,Data Clerk
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2023-12-31,2023,12,4,1012.0,28.0,25.0,1763,4,187.0,1,0,1154.0,24,1333.0,1002.0,945.0,2024-01-18,Facility Focal Person
BEN008,TEACHING HOSPITAL GBOKO II,BENUE,GBOKO,2023-01-31,2023,1,1,2365.0,64.0,63.0,6202,12,356.0,7,6,5048.0,88,4360.0,3149.0,2758.0,2023-02-21,M&E Officer
LAG001,PRIMARY HEALTH CENTRE IKORODU,LAGOS,IKORODU,2022-03-31,2022,3,1,460.0,2.0,1.0,185,0,126.0,1,0,168.0,4,140.0,128.0,124.0,2022-04-11,Facility Focal Person
BEN010,MODEL PRIMARY HEALTH CENTRE OKPOKWU II,BENUE,OKPOKWU,2022-12-31,2022,12,4,211.0,4.0,3.0,781,11,44.0,0,0,487.0,4,620.0,498.0,417.0,2023-01-16,M&E Officer
AKS014,PRIMARY HEALTH CENTRE IKONO II,AKWA IBOM,IKONO,2024-06-30,2024,6,2,279.0,10.0,7.0,609,3,34.0,1,0,419.0,6,418.0,265.0,253.0,2024-07-18,Data Clerk
LAG004,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2023-11-30,2023,11,4,384.0,5.0,4.0,629,12,60.0,2,1,551.0,8,489.0,287.0,258.0,2023-12-13,Facility Focal Person
AKS012,COTTAGE HOSPITAL ORON II,AKWA IBOM,ORON,2023-03-31,2023,3,1,863.0,38.0,37.0,787,9,175.0,3,2,643.0,6,706.0,615.0,547.0,2023-04-11,Facility Focal Person
CRS003,SPECIALIST HOSPITAL OGOJA,CROSS RIVER,OGOJA,2024-07-31,2024,7,3,2120.0,45.0,37.0,5097,41,561.0,10,9,4059.0,65,3858.0,2533.0,2259.0,2024-08-21,Facility Focal Person
BEN014,COMPREHENSIVE HEALTH CENTRE GBOKO II,BENUE,GBOKO,2022-02-01,2022,2,1,322.0,5.0,4.0,908,4,46.0,0,0,809.0,20,763.0,455.0,435.0,2022-03-11,Facility Focal Person
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,BENUE,VANDEIKYA,2023-05-31,2023,5,2,228.0,9.0,8.0,339,3,58.0,2,1,258.0,6,278.0,258.0,212.0,2023-06-18,Facility Focal Person
NAS010,TEACHING HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2023-03-01,2023,3,1,2009.0,70.0,63.0,,28,384.0,11,8,3492.0,58,4307.0,3905.0,3477.0,2023-04-18,M&E Officer
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,AKWA IBOM,IKOT EKPENE,2022-11-30,2022,11,4,76.0,2.0,1.0,229,4,19.0,0,0,191.0,3,200.0,158.0,129.0,2022-12-21,Data Clerk
FCT015,COMPREHENSIVE HEALTH CENTRE ABAJI II,FCT,ABAJI,2022-03-31,2022,3,1,116.0,4.0,3.0,884,10,13.0,0,0,631.0,9,698.0,649.0,540.0,2022-04-16,Data Clerk
FCT010,MODEL PRIMARY HEALTH CENTRE ABAJI II,FCT,ABAJI,2023-08-31,2023,8,3,503.0,15.0,13.0,387,4,87.0,2,1,304.0,4,270.0,207.0,197.0,2023-09-21,Facility Focal Person
RIV009,MISSION HOSPITAL KHANA II,RIVERS,KHANA,2022-11-30,2022,11,4,350.0,3.0,2.0,829,2,79.0,1,0,708.0,12,638.0,497.0,452.0,2022-12-13,Data Clerk
CRS015,MODEL PRIMARY HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2024-02-29,2024,2,1,93.0,2.0,1.0,504,1,19.0,0,0,462.0,7,362.0,275.0,241.0,2024-03-16,M&E Officer
XXX999,COMPREHENSIVE HEALTH CENTRE KHANA,RIVERS,KHANA,2024-07-31,2024,7,3,410.0,26.0,25.0,1081,20,51.0,1,0,952.0,24,788.0,730.0,630.0,2024-08-21,Data Clerk
AKS004,COMPREHENSIVE HEALTH CENTRE ETINAN,AKWA IBOM,ETINAN,2024-03-31,2024,3,1,277.0,17.0,15.0,946,12,50.0,1,0,608.0,8,707.0,601.0,524.0,2024-04-11,Facility Focal Person
RIV012,PRIMARY HEALTH CENTRE ELEME II,RIVERS,ELEME,2023-02-28,2023,2,1,458.0,20.0,15.0,923,2,125.0,4,3,605.0,16,819.0,503.0,435.0,2023-03-13,M&E Officer
BEN009,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2022-07-31,2022,7,3,245.0,4.0,3.0,478,1,69.0,2,1,324.0,3,331.0,282.0,270.0,2022-08-29,Facility Focal Person
